"","Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"12857","NCI31","OUT017",1065.11726817213
"12858","DRA59","OUT035",1065.11726817213
"12859","NCC55","OUT045",1666.82872917038
"12860","FDE44","OUT018",1666.82872917038
"12861","NCN26","OUT018",1666.82872917038
"12862","FDC11","OUT049",1666.82872917038
"12863","FDV24","OUT035",1666.82872917038
"12864","FDR40","OUT019",1666.82872917038
"12865","NCQ17","OUT049",1666.82872917038
"12866","FDC46","OUT045",263.26925361552
"12867","NCM18","OUT046",3064.09172
"12868","FDK16","OUT046",1065.11726817213
"12869","FDI28","OUT017",1065.11726817213
"12870","FDS11","OUT018",1065.11726817213
"12871","DRD13","OUT046",1065.11726817213
"12872","FDL36","OUT035",1065.11726817213
"12873","FDI27","OUT013",1065.11726817213
"12874","FDJ53","OUT019",1065.11726817213
"12875","FDS44","OUT045",116.801537301587
"12876","FDE28","OUT046",1065.11726817213
"12877","FDQ33","OUT018",509.407597934869
"12878","FDB37","OUT017",509.407597934869
"12879","FDQ31","OUT045",116.801537301587
"12880","NCQ05","OUT046",509.407597934869
"12881","FDE10","OUT013",509.407597934869
"12882","FDF38","OUT017",509.407597934869
"12883","FDE50","OUT019",116.801537301587
"12884","DRG37","OUT010",509.407597934869
"12885","NCH06","OUT049",509.407597934869
"12886","FDY14","OUT045",1065.11726817213
"12887","FDO27","OUT017",1065.11726817213
"12888","FDQ19","OUT049",1065.11726817213
"12889","FDZ26","OUT019",1065.11726817213
"12890","FDN51","OUT013",1065.11726817213
"12891","FDK20","OUT035",116.801537301587
"12892","FDD40","OUT018",1065.11726817213
"12893","DRI25","OUT018",1065.11726817213
"12894","FDH56","OUT017",1065.11726817213
"12895","FDI36","OUT027",116.801537301587
"12896","DRH11","OUT018",1065.11726817213
"12897","NCV18","OUT017",1065.11726817213
"12898","DRI01","OUT049",1065.11726817213
"12899","DRE48","OUT049",116.801537301587
"12900","FDS51","OUT035",1065.11726817213
"12901","FDM38","OUT017",1065.11726817213
"12902","FDB60","OUT027",1065.11726817213
"12903","FDY58","OUT035",1065.11726817213
"12904","FDY22","OUT045",1065.11726817213
"12905","FDF11","OUT027",1666.82872917038
"12906","FDZ51","OUT035",3064.09172
"12907","FDQ45","OUT017",1666.82872917038
"12908","FDF17","OUT035",1666.82872917038
"12909","NCF31","OUT027",1666.82872917038
"12910","FDA37","OUT013",1666.82872917038
"12911","FDO51","OUT046",263.26925361552
"12912","FDF34","OUT013",1666.82872917038
"12913","FDD57","OUT018",1666.82872917038
"12914","FDO37","OUT046",116.801537301587
"12915","FDR49","OUT049",1065.11726817213
"12916","FDS39","OUT049",1065.11726817213
"12917","FDI48","OUT027",116.801537301587
"12918","DRM35","OUT049",1065.11726817213
"12919","FDV57","OUT035",1065.11726817213
"12920","FDZ55","OUT013",1065.11726817213
"12921","FDI28","OUT035",1065.11726817213
"12922","FDS21","OUT045",1065.11726817213
"12923","FDT34","OUT013",1065.11726817213
"12924","DRI25","OUT035",509.407597934869
"12925","FDT47","OUT010",509.407597934869
"12926","DRH39","OUT045",509.407597934869
"12927","NCD54","OUT045",509.407597934869
"12928","FDU16","OUT027",509.407597934869
"12929","NCW29","OUT045",116.801537301587
"12930","FDV25","OUT027",509.407597934869
"12931","FDM56","OUT035",116.801537301587
"12932","FDZ04","OUT027",509.407597934869
"12933","FDG59","OUT019",509.407597934869
"12934","FDI56","OUT045",116.801537301587
"12935","FDS33","OUT035",509.407597934869
"12936","FDC23","OUT049",1065.11726817213
"12937","FDT11","OUT049",1065.11726817213
"12938","FDG17","OUT045",1065.11726817213
"12939","FDZ44","OUT045",1065.11726817213
"12940","FDJ52","OUT013",1065.11726817213
"12941","DRI23","OUT046",1065.11726817213
"12942","DRE15","OUT010",1065.11726817213
"12943","NCF07","OUT013",2388.12603163539
"12944","NCR29","OUT049",2388.12603163539
"12945","FDE44","OUT019",3064.09172
"12946","FDT23","OUT035",2388.12603163539
"12947","NCG06","OUT017",2388.12603163539
"12948","NCU41","OUT010",2388.12603163539
"12949","FDH46","OUT017",2388.12603163539
"12950","FDV31","OUT013",263.26925361552
"12951","NCT41","OUT027",2388.12603163539
"12952","FDE22","OUT027",509.407597934869
"12953","FDC26","OUT045",509.407597934869
"12954","DRF51","OUT017",509.407597934869
"12955","NCY53","OUT019",509.407597934869
"12956","FDY21","OUT017",116.801537301587
"12957","FDL27","OUT013",509.407597934869
"12958","FDZ34","OUT049",509.407597934869
"12959","NCF43","OUT010",509.407597934869
"12960","FDC21","OUT035",509.407597934869
"12961","FDL26","OUT013",1065.11726817213
"12962","FDT25","OUT010",1065.11726817213
"12963","NCR30","OUT046",1065.11726817213
"12964","DRL23","OUT019",1065.11726817213
"12965","NCR05","OUT049",1065.11726817213
"12966","NCE19","OUT018",1065.11726817213
"12967","FDY07","OUT035",1065.11726817213
"12968","FDB10","OUT017",116.801537301587
"12969","FDP57","OUT013",1065.11726817213
"12970","FDU48","OUT019",116.801537301587
"12971","FDH48","OUT035",509.407597934869
"12972","FDO33","OUT035",509.407597934869
"12973","NCU29","OUT045",509.407597934869
"12974","FDW35","OUT046",509.407597934869
"12975","FDH05","OUT010",509.407597934869
"12976","FDP26","OUT049",509.407597934869
"12977","DRG27","OUT035",509.407597934869
"12978","FDQ33","OUT046",509.407597934869
"12979","FDH20","OUT010",3064.09172
"12980","FDV14","OUT046",2388.12603163539
"12981","DRD01","OUT046",2388.12603163539
"12982","NCI17","OUT049",2388.12603163539
"12983","FDF39","OUT010",263.26925361552
"12984","FDX37","OUT046",2388.12603163539
"12985","NCX17","OUT035",2388.12603163539
"12986","FDN03","OUT013",2388.12603163539
"12987","NCS41","OUT010",2388.12603163539
"12988","FDH34","OUT045",509.407597934869
"12989","NCX53","OUT018",509.407597934869
"12990","FDY31","OUT046",509.407597934869
"12991","FDD20","OUT017",509.407597934869
"12992","FDE51","OUT045",509.407597934869
"12993","FDV27","OUT046",509.407597934869
"12994","FDF16","OUT035",116.801537301587
"12995","FDZ02","OUT049",116.801537301587
"12996","NCK05","OUT045",509.407597934869
"12997","FDM12","OUT027",509.407597934869
"12998","NCA05","OUT018",1065.11726817213
"12999","FDX33","OUT045",1065.11726817213
"13000","FDM25","OUT049",1065.11726817213
"13001","FDE41","OUT018",1065.11726817213
"13002","FDW14","OUT045",1065.11726817213
"13003","NCD30","OUT046",1065.11726817213
"13004","FDB23","OUT010",116.801537301587
"13005","FDF45","OUT046",1065.11726817213
"13006","FDW20","OUT017",1065.11726817213
"13007","FDF47","OUT045",3064.09172
"13008","NCR05","OUT019",1666.82872917038
"13009","DRB01","OUT046",1666.82872917038
"13010","FDE36","OUT013",1666.82872917038
"13011","FDU56","OUT049",263.26925361552
"13012","FDB23","OUT049",1666.82872917038
"13013","FDN48","OUT049",1666.82872917038
"13014","FDS43","OUT013",263.26925361552
"13015","NCN05","OUT013",1666.82872917038
"13016","NCL53","OUT049",1666.82872917038
"13017","FDL56","OUT046",1065.11726817213
"13018","FDH17","OUT018",1065.11726817213
"13019","FDP37","OUT046",116.801537301587
"13020","FDG09","OUT019",1065.11726817213
"13021","FDA55","OUT045",1065.11726817213
"13022","FDX31","OUT049",1065.11726817213
"13023","FDJ41","OUT045",1065.11726817213
"13024","DRC24","OUT045",1065.11726817213
"13025","FDQ21","OUT035",1065.11726817213
"13026","NCT54","OUT045",1666.82872917038
"13027","FDH08","OUT049",263.26925361552
"13028","FDY38","OUT018",1666.82872917038
"13029","DRM11","OUT010",1666.82872917038
"13030","FDG32","OUT049",1666.82872917038
"13031","NCH18","OUT046",1666.82872917038
"13032","FDI20","OUT035",3064.09172
"13033","FDA33","OUT018",1666.82872917038
"13034","FDN45","OUT013",1666.82872917038
"13035","FDT45","OUT010",263.26925361552
"13036","FDR32","OUT035",263.26925361552
"13037","FDA48","OUT017",1666.82872917038
"13038","FDN23","OUT017",3064.09172
"13039","NCR18","OUT035",1666.82872917038
"13040","FDD45","OUT046",1666.82872917038
"13041","FDI22","OUT018",1666.82872917038
"13042","FDT09","OUT013",1666.82872917038
"13043","DRC24","OUT027",1666.82872917038
"13044","FDT39","OUT046",1666.82872917038
"13045","FDX28","OUT045",1065.11726817213
"13046","FDA50","OUT018",1065.11726817213
"13047","FDT33","OUT027",1065.11726817213
"13048","FDQ60","OUT049",1065.11726817213
"13049","NCM19","OUT018",1065.11726817213
"13050","FDF40","OUT046",1065.11726817213
"13051","NCI30","OUT035",1065.11726817213
"13052","FDK34","OUT049",116.801537301587
"13053","FDA38","OUT027",1065.11726817213
"13054","FDT02","OUT045",3064.09172
"13055","FDC11","OUT017",1666.82872917038
"13056","FDD08","OUT046",263.26925361552
"13057","NCS29","OUT046",1666.82872917038
"13058","DRI03","OUT010",1666.82872917038
"13059","FDK48","OUT035",1666.82872917038
"13060","FDM52","OUT049",1666.82872917038
"13061","FDP49","OUT035",1666.82872917038
"13062","DRA24","OUT046",1666.82872917038
"13063","NCJ43","OUT049",1065.11726817213
"13064","FDE11","OUT045",1065.11726817213
"13065","FDP01","OUT049",1065.11726817213
"13066","FDQ59","OUT018",1065.11726817213
"13067","FDA43","OUT019",1065.11726817213
"13068","FDL14","OUT017",1065.11726817213
"13069","FDV50","OUT010",1065.11726817213
"13070","FDT01","OUT027",116.801537301587
"13071","NCC42","OUT035",1065.11726817213
"13072","FDO28","OUT046",1666.82872917038
"13073","FDD32","OUT019",1666.82872917038
"13074","FDV45","OUT035",1666.82872917038
"13075","NCW17","OUT019",1666.82872917038
"13076","NCJ17","OUT027",1666.82872917038
"13077","NCF18","OUT049",1666.82872917038
"13078","FDP01","OUT045",1666.82872917038
"13079","FDH24","OUT045",3064.09172
"13080","FDI38","OUT027",116.801537301587
"13081","FDX03","OUT035",509.407597934869
"13082","FDY28","OUT046",509.407597934869
"13083","FDN34","OUT018",509.407597934869
"13084","FDJ02","OUT045",509.407597934869
"13085","FDW40","OUT019",116.801537301587
"13086","FDX03","OUT017",509.407597934869
"13087","FDE17","OUT027",509.407597934869
"13088","FDT58","OUT046",509.407597934869
"13089","FDI38","OUT013",509.407597934869
"13090","FDW22","OUT035",1065.11726817213
"13091","FDS15","OUT027",1065.11726817213
"13092","NCX06","OUT013",1065.11726817213
"13093","DRK47","OUT035",1065.11726817213
"13094","FDC23","OUT027",1065.11726817213
"13095","FDM56","OUT010",1065.11726817213
"13096","FDP21","OUT046",116.801537301587
"13097","FDP58","OUT046",116.801537301587
"13098","FDA27","OUT019",1065.11726817213
"13099","FDK41","OUT019",1065.11726817213
"13100","NCH42","OUT046",509.407597934869
"13101","FDG29","OUT045",509.407597934869
"13102","FDW15","OUT018",116.801537301587
"13103","FDD28","OUT018",116.801537301587
"13104","FDQ37","OUT049",509.407597934869
"13105","FDC23","OUT035",509.407597934869
"13106","FDV13","OUT035",509.407597934869
"13107","FDK33","OUT046",509.407597934869
"13108","FDO33","OUT013",509.407597934869
"13109","FDN21","OUT017",509.407597934869
"13110","NCW06","OUT027",1666.82872917038
"13111","FDI38","OUT035",263.26925361552
"13112","FDC21","OUT027",3064.09172
"13113","NCS05","OUT046",1666.82872917038
"13114","NCN53","OUT049",1666.82872917038
"13115","FDV40","OUT010",1666.82872917038
"13116","FDG60","OUT017",1666.82872917038
"13117","NCY30","OUT027",1666.82872917038
"13118","FDM40","OUT045",1666.82872917038
"13119","NCO30","OUT046",1666.82872917038
"13120","FDK10","OUT046",1666.82872917038
"13121","FDM36","OUT045",1666.82872917038
"13122","FDN10","OUT013",263.26925361552
"13123","FDM46","OUT018",3064.09172
"13124","FDX50","OUT049",1666.82872917038
"13125","FDP33","OUT045",1666.82872917038
"13126","FDO12","OUT045",1666.82872917038
"13127","FDC28","OUT013",1666.82872917038
"13128","FDO31","OUT045",116.801537301587
"13129","FDX45","OUT035",1065.11726817213
"13130","FDV21","OUT049",1065.11726817213
"13131","FDH04","OUT049",1065.11726817213
"13132","NCG54","OUT013",1065.11726817213
"13133","FDO13","OUT046",1065.11726817213
"13134","FDA09","OUT027",1065.11726817213
"13135","FDC38","OUT017",1065.11726817213
"13136","NCO42","OUT046",1065.11726817213
"13137","FDL45","OUT049",509.407597934869
"13138","NCK31","OUT013",509.407597934869
"13139","FDM39","OUT017",509.407597934869
"13140","FDC22","OUT010",509.407597934869
"13141","FDF46","OUT046",509.407597934869
"13142","FDQ37","OUT045",509.407597934869
"13143","FDH41","OUT010",116.801537301587
"13144","FDQ04","OUT046",509.407597934869
"13145","NCQ02","OUT027",509.407597934869
"13146","FDJ57","OUT027",1666.82872917038
"13147","NCE07","OUT049",3064.09172
"13148","FDE56","OUT013",1666.82872917038
"13149","FDI20","OUT049",1666.82872917038
"13150","FDK36","OUT018",1666.82872917038
"13151","FDP08","OUT027",1666.82872917038
"13152","FDF44","OUT017",1666.82872917038
"13153","NCU53","OUT017",1666.82872917038
"13154","FDF47","OUT035",263.26925361552
"13155","FDS55","OUT010",116.801537301587
"13156","FDZ52","OUT010",509.407597934869
"13157","FDL04","OUT018",116.801537301587
"13158","NCM26","OUT035",509.407597934869
"13159","FDX43","OUT049",509.407597934869
"13160","FDP52","OUT049",509.407597934869
"13161","DRK49","OUT045",509.407597934869
"13162","FDE38","OUT013",509.407597934869
"13163","DRF13","OUT035",509.407597934869
"13164","FDK41","OUT010",509.407597934869
"13165","FDJ04","OUT027",509.407597934869
"13166","FDZ44","OUT018",509.407597934869
"13167","FDS11","OUT013",509.407597934869
"13168","FDA55","OUT049",509.407597934869
"13169","NCW53","OUT046",509.407597934869
"13170","FDB49","OUT027",509.407597934869
"13171","FDD23","OUT017",509.407597934869
"13172","NCV42","OUT045",116.801537301587
"13173","NCZ29","OUT018",1065.11726817213
"13174","FDQ26","OUT013",1065.11726817213
"13175","FDV08","OUT017",1065.11726817213
"13176","FDC53","OUT049",116.801537301587
"13177","FDV58","OUT010",1065.11726817213
"13178","NCP02","OUT019",1065.11726817213
"13179","DRI37","OUT045",1065.11726817213
"13180","FDQ12","OUT049",1065.11726817213
"13181","FDE33","OUT046",1065.11726817213
"13182","FDX27","OUT045",1666.82872917038
"13183","FDM22","OUT017",263.26925361552
"13184","NCH30","OUT019",1666.82872917038
"13185","FDC04","OUT017",1666.82872917038
"13186","FDO38","OUT046",1666.82872917038
"13187","FDV52","OUT027",1666.82872917038
"13188","FDB32","OUT013",1666.82872917038
"13189","FDV43","OUT018",3064.09172
"13190","FDI24","OUT018",1666.82872917038
"13191","FDR40","OUT017",1666.82872917038
"13192","FDW02","OUT049",1666.82872917038
"13193","FDE44","OUT049",1666.82872917038
"13194","FDL38","OUT046",1666.82872917038
"13195","NCT54","OUT010",263.26925361552
"13196","DRJ39","OUT010",1666.82872917038
"13197","FDW55","OUT049",1666.82872917038
"13198","DRF13","OUT019",3064.09172
"13199","NCW17","OUT049",1666.82872917038
"13200","FDP13","OUT035",1065.11726817213
"13201","FDS08","OUT018",1065.11726817213
"13202","NCP17","OUT035",1065.11726817213
"13203","NCO53","OUT035",116.801537301587
"13204","FDH19","OUT045",1065.11726817213
"13205","FDJ04","OUT017",1065.11726817213
"13206","FDG10","OUT049",1065.11726817213
"13207","FDA40","OUT010",1065.11726817213
"13208","FDI53","OUT045",1065.11726817213
"13209","FDU09","OUT010",2388.12603163539
"13210","FDK60","OUT045",2388.12603163539
"13211","FDR43","OUT017",2388.12603163539
"13212","FDW22","OUT017",2388.12603163539
"13213","DRP47","OUT010",3064.09172
"13214","DRG48","OUT010",2388.12603163539
"13215","FDA14","OUT035",2388.12603163539
"13216","FDU49","OUT013",2388.12603163539
"13217","FDK28","OUT045",1065.11726817213
"13218","FDT19","OUT046",1065.11726817213
"13219","NCQ42","OUT045",1065.11726817213
"13220","FDD03","OUT045",1065.11726817213
"13221","NCM53","OUT013",1065.11726817213
"13222","NCX53","OUT045",1065.11726817213
"13223","FDV14","OUT027",1065.11726817213
"13224","NCZ54","OUT017",1065.11726817213
"13225","FDB39","OUT013",509.407597934869
"13226","DRC24","OUT046",509.407597934869
"13227","FDY36","OUT013",509.407597934869
"13228","FDN01","OUT035",509.407597934869
"13229","DRH25","OUT046",509.407597934869
"13230","FDV08","OUT046",116.801537301587
"13231","NCP53","OUT049",509.407597934869
"13232","FDU52","OUT010",116.801537301587
"13233","NCI42","OUT045",509.407597934869
"13234","FDZ14","OUT035",509.407597934869
"13235","FDF11","OUT046",1666.82872917038
"13236","FDQ13","OUT018",1666.82872917038
"13237","FDO32","OUT010",263.26925361552
"13238","DRJ37","OUT018",3064.09172
"13239","FDY43","OUT046",1666.82872917038
"13240","NCT41","OUT017",1666.82872917038
"13241","NCV17","OUT045",1666.82872917038
"13242","FDM04","OUT027",1666.82872917038
"13243","DRB48","OUT018",1666.82872917038
"13244","FDM24","OUT013",263.26925361552
"13245","FDT37","OUT049",1666.82872917038
"13246","NCO05","OUT010",1666.82872917038
"13247","FDL13","OUT046",1666.82872917038
"13248","FDL15","OUT017",263.26925361552
"13249","FDB11","OUT018",3064.09172
"13250","FDL14","OUT019",1666.82872917038
"13251","FDY10","OUT019",1666.82872917038
"13252","FDJ40","OUT049",1666.82872917038
"13253","NCW18","OUT046",1666.82872917038
"13254","NCY06","OUT013",263.26925361552
"13255","DRE13","OUT018",2388.12603163539
"13256","FDA26","OUT045",2388.12603163539
"13257","NCE19","OUT010",2388.12603163539
"13258","FDE33","OUT035",3064.09172
"13259","DRL59","OUT027",2388.12603163539
"13260","FDY07","OUT046",2388.12603163539
"13261","FDF57","OUT018",2388.12603163539
"13262","FDM58","OUT035",2388.12603163539
"13263","FDP26","OUT027",1666.82872917038
"13264","FDY32","OUT046",263.26925361552
"13265","FDD51","OUT010",1666.82872917038
"13266","FDU22","OUT018",263.26925361552
"13267","FDZ49","OUT018",1666.82872917038
"13268","NCI42","OUT017",1666.82872917038
"13269","FDT04","OUT027",1666.82872917038
"13270","NCU41","OUT045",1666.82872917038
"13271","FDS56","OUT045",3064.09172
"13272","NCN42","OUT017",1065.11726817213
"13273","FDK34","OUT046",1065.11726817213
"13274","FDB03","OUT017",1065.11726817213
"13275","DRJ25","OUT035",1065.11726817213
"13276","FDT25","OUT027",1065.11726817213
"13277","FDN20","OUT013",1065.11726817213
"13278","FDP09","OUT013",1065.11726817213
"13279","FDM20","OUT019",1065.11726817213
"13280","NCG55","OUT046",116.801537301587
"13281","NCP14","OUT045",3064.09172
"13282","NCH06","OUT046",2388.12603163539
"13283","FDV52","OUT013",263.26925361552
"13284","NCL07","OUT035",2388.12603163539
"13285","DRJ11","OUT027",2388.12603163539
"13286","DRO59","OUT013",2388.12603163539
"13287","FDW15","OUT010",2388.12603163539
"13288","NCQ30","OUT035",2388.12603163539
"13289","NCN54","OUT019",2388.12603163539
"13290","FDY01","OUT027",263.26925361552
"13291","FDX39","OUT035",1065.11726817213
"13292","FDH53","OUT027",1065.11726817213
"13293","FDA57","OUT035",1065.11726817213
"13294","NCC07","OUT010",1065.11726817213
"13295","FDU28","OUT013",1065.11726817213
"13296","FDK36","OUT010",116.801537301587
"13297","FDR36","OUT018",1065.11726817213
"13298","NCQ17","OUT035",1065.11726817213
"13299","FDS28","OUT019",116.801537301587
"13300","FDE08","OUT045",1065.11726817213
"13301","FDU22","OUT046",116.801537301587
"13302","FDG41","OUT045",1065.11726817213
"13303","FDO31","OUT010",1065.11726817213
"13304","FDM21","OUT019",1065.11726817213
"13305","FDU40","OUT017",1065.11726817213
"13306","FDV36","OUT018",1065.11726817213
"13307","FDT10","OUT027",1065.11726817213
"13308","FDX38","OUT045",1065.11726817213
"13309","NCU30","OUT027",1065.11726817213
"13310","NCV06","OUT049",1666.82872917038
"13311","FDT16","OUT035",3064.09172
"13312","NCP41","OUT027",1666.82872917038
"13313","FDZ56","OUT017",1666.82872917038
"13314","FDC22","OUT035",263.26925361552
"13315","FDU10","OUT035",263.26925361552
"13316","FDS46","OUT045",1666.82872917038
"13317","FDO08","OUT049",1666.82872917038
"13318","NCV42","OUT018",1666.82872917038
"13319","FDP33","OUT035",116.801537301587
"13320","FDJ12","OUT046",116.801537301587
"13321","FDH04","OUT045",1065.11726817213
"13322","NCU54","OUT013",1065.11726817213
"13323","FDO36","OUT010",1065.11726817213
"13324","FDT37","OUT027",1065.11726817213
"13325","FDD14","OUT010",1065.11726817213
"13326","FDA16","OUT013",1065.11726817213
"13327","NCS42","OUT019",1065.11726817213
"13328","FDP10","OUT019",1065.11726817213
"13329","FDQ28","OUT049",1065.11726817213
"13330","FDK57","OUT010",1065.11726817213
"13331","FDK02","OUT013",116.801537301587
"13332","FDW47","OUT018",1065.11726817213
"13333","NCC42","OUT018",1065.11726817213
"13334","FDQ37","OUT018",116.801537301587
"13335","FDL40","OUT046",1065.11726817213
"13336","DRE13","OUT010",1065.11726817213
"13337","FDQ34","OUT027",1065.11726817213
"13338","NCB54","OUT046",1065.11726817213
"13339","FDS48","OUT049",2388.12603163539
"13340","FDO15","OUT045",2388.12603163539
"13341","NCT30","OUT013",2388.12603163539
"13342","FDU49","OUT027",3064.09172
"13343","FDE21","OUT046",2388.12603163539
"13344","FDS49","OUT019",2388.12603163539
"13345","FDT38","OUT027",2388.12603163539
"13346","FDZ01","OUT045",2388.12603163539
"13347","FDC41","OUT035",2388.12603163539
"13348","DRG13","OUT010",2388.12603163539
"13349","NCZ42","OUT018",2388.12603163539
"13350","NCM07","OUT045",2388.12603163539
"13351","NCV17","OUT018",2388.12603163539
"13352","DRK39","OUT035",2388.12603163539
"13353","FDS37","OUT018",2388.12603163539
"13354","FDV12","OUT019",3064.09172
"13355","NCG19","OUT018",1666.82872917038
"13356","FDS51","OUT013",1666.82872917038
"13357","NCO14","OUT046",1666.82872917038
"13358","FDC38","OUT046",1666.82872917038
"13359","FDN15","OUT046",3064.09172
"13360","NCH42","OUT013",1666.82872917038
"13361","FDQ22","OUT046",1666.82872917038
"13362","FDC05","OUT013",1666.82872917038
"13363","FDZ31","OUT013",263.26925361552
"13364","DRJ23","OUT049",1666.82872917038
"13365","FDC52","OUT035",1666.82872917038
"13366","DRD12","OUT010",1666.82872917038
"13367","FDV55","OUT017",263.26925361552
"13368","FDD32","OUT046",1666.82872917038
"13369","FDR01","OUT049",1666.82872917038
"13370","FDY08","OUT019",1666.82872917038
"13371","FDQ45","OUT045",1666.82872917038
"13372","DRN11","OUT027",3064.09172
"13373","NCS05","OUT018",509.407597934869
"13374","FDY32","OUT035",509.407597934869
"13375","NCD31","OUT045",509.407597934869
"13376","NCE06","OUT049",509.407597934869
"13377","NCP14","OUT046",509.407597934869
"13378","NCF18","OUT019",509.407597934869
"13379","FDF14","OUT018",509.407597934869
"13380","FDB22","OUT017",509.407597934869
"13381","NCH54","OUT049",1065.11726817213
"13382","FDU27","OUT035",1065.11726817213
"13383","FDS58","OUT027",1065.11726817213
"13384","NCU29","OUT035",1065.11726817213
"13385","FDJ57","OUT013",1065.11726817213
"13386","FDL56","OUT049",1065.11726817213
"13387","FDH60","OUT035",1065.11726817213
"13388","FDN24","OUT018",1065.11726817213
"13389","FDD02","OUT017",509.407597934869
"13390","FDP15","OUT017",509.407597934869
"13391","FDB28","OUT027",509.407597934869
"13392","DRC49","OUT045",509.407597934869
"13393","NCG30","OUT018",509.407597934869
"13394","FDJ14","OUT049",509.407597934869
"13395","FDL52","OUT045",509.407597934869
"13396","NCG19","OUT027",509.407597934869
"13397","NCN41","OUT035",509.407597934869
"13398","FDW22","OUT013",509.407597934869
"13399","FDI02","OUT013",509.407597934869
"13400","FDV51","OUT045",509.407597934869
"13401","FDV48","OUT046",509.407597934869
"13402","NCL17","OUT019",509.407597934869
"13403","FDP46","OUT045",509.407597934869
"13404","FDU10","OUT045",116.801537301587
"13405","FDT37","OUT010",509.407597934869
"13406","FDI27","OUT035",509.407597934869
"13407","FDN51","OUT046",509.407597934869
"13408","FDW07","OUT035",1065.11726817213
"13409","FDN45","OUT049",509.407597934869
"13410","DRN37","OUT027",509.407597934869
"13411","DRF48","OUT049",116.801537301587
"13412","FDP38","OUT019",509.407597934869
"13413","NCX18","OUT027",509.407597934869
"13414","FDK45","OUT018",116.801537301587
"13415","FDZ37","OUT049",509.407597934869
"13416","FDS50","OUT018",3064.09172
"13417","NCR54","OUT018",2388.12603163539
"13418","NCS17","OUT035",2388.12603163539
"13419","FDV31","OUT046",2388.12603163539
"13420","DRE27","OUT017",263.26925361552
"13421","FDN60","OUT013",2388.12603163539
"13422","FDK26","OUT013",2388.12603163539
"13423","FDX37","OUT018",2388.12603163539
"13424","FDW31","OUT046",2388.12603163539
"13425","FDX26","OUT018",1065.11726817213
"13426","DRL49","OUT019",1065.11726817213
"13427","FDU49","OUT017",1065.11726817213
"13428","FDY58","OUT046",1065.11726817213
"13429","FDN03","OUT045",1065.11726817213
"13430","NCV06","OUT010",1065.11726817213
"13431","FDH53","OUT045",1065.11726817213
"13432","FDG31","OUT018",1065.11726817213
"13433","NCC06","OUT045",509.407597934869
"13434","FDS13","OUT049",509.407597934869
"13435","FDP16","OUT035",116.801537301587
"13436","FDA35","OUT013",509.407597934869
"13437","DRP47","OUT018",509.407597934869
"13438","FDY28","OUT010",509.407597934869
"13439","FDY20","OUT035",509.407597934869
"13440","NCH30","OUT017",116.801537301587
"13441","NCR29","OUT019",509.407597934869
"13442","NCP05","OUT013",509.407597934869
"13443","NCF30","OUT019",1666.82872917038
"13444","FDA08","OUT035",1666.82872917038
"13445","FDN51","OUT027",1666.82872917038
"13446","FDH12","OUT046",1666.82872917038
"13447","FDY39","OUT017",1666.82872917038
"13448","NCO53","OUT045",3064.09172
"13449","FDB40","OUT046",1666.82872917038
"13450","FDH02","OUT049",1666.82872917038
"13451","FDY11","OUT027",2388.12603163539
"13452","FDQ09","OUT019",2388.12603163539
"13453","FDP16","OUT013",2388.12603163539
"13454","NCF55","OUT018",2388.12603163539
"13455","FDY09","OUT027",2388.12603163539
"13456","FDY39","OUT045",2388.12603163539
"13457","NCU53","OUT049",263.26925361552
"13458","NCT41","OUT049",2388.12603163539
"13459","FDJ45","OUT046",263.26925361552
"13460","FDR28","OUT013",3064.09172
"13461","FDN08","OUT013",1666.82872917038
"13462","FDJ07","OUT049",1666.82872917038
"13463","FDZ09","OUT027",263.26925361552
"13464","FDQ14","OUT017",1666.82872917038
"13465","FDY12","OUT027",1666.82872917038
"13466","FDK57","OUT046",1666.82872917038
"13467","FDD20","OUT049",1666.82872917038
"13468","FDS36","OUT018",1666.82872917038
"13469","FDI40","OUT049",3064.09172
"13470","FDJ40","OUT045",1065.11726817213
"13471","FDE08","OUT013",1065.11726817213
"13472","DRK01","OUT013",1065.11726817213
"13473","FDC58","OUT049",263.26925361552
"13474","FDE50","OUT046",1065.11726817213
"13475","FDX48","OUT035",1666.82872917038
"13476","DRM35","OUT018",1065.11726817213
"13477","FDG41","OUT013",1666.82872917038
"13478","FDB52","OUT046",3064.09172
"13479","FDV19","OUT045",263.26925361552
"13480","DRG48","OUT017",2388.12603163539
"13481","FDI26","OUT013",2388.12603163539
"13482","FDU11","OUT019",2388.12603163539
"13483","FDF59","OUT019",2388.12603163539
"13484","FDR07","OUT049",2388.12603163539
"13485","NCE06","OUT017",2388.12603163539
"13486","FDE10","OUT046",3064.09172
"13487","NCO55","OUT046",1065.11726817213
"13488","FDZ13","OUT013",1065.11726817213
"13489","FDT50","OUT017",1065.11726817213
"13490","FDH12","OUT010",1065.11726817213
"13491","FDD21","OUT045",1065.11726817213
"13492","NCM05","OUT013",1065.11726817213
"13493","FDK04","OUT013",1065.11726817213
"13494","FDN33","OUT017",1065.11726817213
"13495","NCM18","OUT010",1065.11726817213
"13496","DRC25","OUT049",1065.11726817213
"13497","FDT47","OUT017",1065.11726817213
"13498","FDD45","OUT027",1065.11726817213
"13499","NCD07","OUT018",1065.11726817213
"13500","NCY54","OUT010",1065.11726817213
